time,anon,kernel_stack,slab,sock,anon_thp,file
2023-01-07 17:38:33,4265.43,2.890625,2.070595,0,6,29.94922
2023-01-07 17:38:32,4127.469,2.8125,2.071426,0,6,29.94922
2023-01-07 17:38:31,4026.559,2.59375,1.979492,0,6,26.06641
2023-01-07 17:38:30,4235.031,2.5625,1.891792,0,6,26.06641
2023-01-07 17:38:29,4204.773,2.5625,1.899643,0,6,26.06641
2023-01-07 17:38:28,3840.469,2.140625,1.786057,0,6,23.94141
2023-01-07 17:38:27,3212.219,2.078125,1.792725,0,6,20.79688
2023-01-07 17:38:26,4027.922,2,1.5875168,0,6,20.79688
2023-01-07 17:38:25,3993.859,1.953125,1.5603867,0,6,42.69922
2023-01-07 17:38:24,3653.094,1.734375,1.4411545,0,6,41.41016
2023-01-07 17:38:23,2801.422,1.515625,1.3223953,0,6,40.26953
2023-01-07 17:38:22,1532.2656,1.296875,1.2027969,0,6,40.26953
2023-01-07 17:38:21,122.21094,0.8125,0.9371948,0,4,44.92578
2023-01-07 17:38:20,0.1953125,0.015625,0.4408722,0,0,40.45312
2023-01-07 17:38:19,0.1953125,0.015625,0.4408722,0,0,40.45312
2023-01-07 17:38:18,4193.797,1.109375,1.1215591,0,2,29.25391
2023-01-07 17:38:17,4222.785,2.609375,1.931412,0,2,18.22656
2023-01-07 17:38:16,4170.676,2.84375,2.060318,0,2,34.16797
2023-01-07 17:38:15,4216.621,2.859375,2.075897,0,2,34.16797
2023-01-07 17:38:14,4215.102,3.40625,2.350586,0,2,33.26562
2023-01-07 17:38:13,4206.848,3.296875,2.291779,0,2,33.26562
2023-01-07 17:38:12,4129.594,3.234375,2.258224,0,2,33.26562
2023-01-07 17:38:11,4168.617,3.234375,2.257591,0,2,33.26562
2023-01-07 17:38:10,4216.699,3.171875,2.223663,0,2,33.26562
2023-01-07 17:38:09,4211.996,3.109375,2.189606,0,2,33.26562
2023-01-07 17:38:08,4002.562,3.03125,2.147034,0,2,33.26562
2023-01-07 17:38:07,4071.629,2.96875,2.112213,0,2,33.26562
2023-01-07 17:38:06,4129.199,2.640625,1.934174,0,2,23.05078
2023-01-07 17:38:05,4267.98,2.546875,1.883087,0,2,21.62891
2023-01-07 17:38:04,4262.164,2.53125,1.874573,0,2,35.66016
2023-01-07 17:38:03,4150.418,2.515625,1.866714,0,2,33.91406
2023-01-07 17:38:02,3963.156,2.328125,1.765205,0,2,33.91406
2023-01-07 17:38:01,3273.594,2.234375,1.713867,0,2,30.89062
2023-01-07 17:38:00,2045.02,2.15625,1.67099,0,2,21.37891
2023-01-07 17:37:59,764.1016,1.84375,1.5006104,0,2,47.54297
2023-01-07 17:37:58,0.2109375,0.015625,0.4406815,0,0,42.37109
2023-01-07 17:37:57,0.1953125,0.015625,0.4406815,0,0,42.37109
2023-01-07 17:37:56,0.1953125,0.015625,0.4406815,0,0,42.54297
2023-01-07 17:37:55,0.1953125,0.015625,0.4406815,0,0,42.54297
2023-01-07 17:37:54,4277.363,2.390625,1.912155,0,28,34.16016
2023-01-07 17:37:53,4280.867,3.265625,2.286293,0,28,33.89453
2023-01-07 17:37:52,4283.094,3.640625,2.481415,0,28,33.89453
2023-01-07 17:37:51,4282.094,3.640625,2.478798,0,28,10.671875
2023-01-07 17:37:50,4282.469,3.625,2.470284,0,28,31.39453
2023-01-07 17:37:49,4281.91,3.515625,2.410683,0,28,31.39453
2023-01-07 17:37:48,4272.078,3.515625,2.411186,0,28,31.39453
2023-01-07 17:37:47,4272.02,3.515625,2.410683,0,28,31.39453
2023-01-07 17:37:46,4110.559,3.3125,2.351006,0,28,31.39453
2023-01-07 17:37:45,3998.863,3.265625,2.349258,0,28,31.39453
2023-01-07 17:37:44,4264.914,3.203125,2.240395,0,28,29.12109
2023-01-07 17:37:43,4258.762,3.1875,2.23188,0,28,29.12109
2023-01-07 17:37:42,4127.973,3.109375,2.189308,0,28,29.12109
2023-01-07 17:37:41,4114.777,3.078125,2.172279,0,28,29.12109
2023-01-07 17:37:40,3930.805,3.046875,2.155472,0,28,26.25
2023-01-07 17:37:39,3744.852,3.046875,2.155472,0,26,26.07812
2023-01-07 17:37:38,3712.488,3.046875,2.155472,0,26,24.98828
2023-01-07 17:37:37,3587.355,3.03125,2.147804,0,36,31.50391
2023-01-07 17:37:36,3510.883,3.03125,2.147583,0,36,28.39844
2023-01-07 17:37:35,3267.961,2.96875,2.113747,0,36,24.26172
2023-01-07 17:37:34,3227.016,2.96875,2.113747,0,36,17.33594
2023-01-07 17:37:33,3175.781,2.9375,2.096718,0,36,11.890625
2023-01-07 17:37:32,2958.312,2.9375,2.096718,0,36,9.0625
2023-01-07 17:37:31,2884.953,2.796875,2.020088,0,40,44.44922
2023-01-07 17:37:30,2529.418,2.75,1.99437,0,38,44.44922
2023-01-07 17:37:29,1086.8906,2.65625,1.943283,0,36,44.44922
