time,some 10,some 60,some 300
2023-01-07 17:41:34,0,0.19,0.76
2023-01-07 17:41:33,0,0.19,0.77
2023-01-07 17:41:32,0,0.19,0.77
2023-01-07 17:41:31,0,0.2,0.77
2023-01-07 17:41:30,0,0.2,0.77
2023-01-07 17:41:29,0,0.21,0.78
2023-01-07 17:41:28,0,0.21,0.78
2023-01-07 17:41:27,0,0.22,0.78
2023-01-07 17:41:26,0,0.22,0.78
2023-01-07 17:41:25,0,0.22,0.79
2023-01-07 17:41:24,0,0.22,0.79
2023-01-07 17:41:23,0,0.23,0.8
2023-01-07 17:41:22,0,0.23,0.8
2023-01-07 17:41:21,0,0.24,0.8
2023-01-07 17:41:20,0,0.24,0.8
2023-01-07 17:41:19,0,0.25,0.81
2023-01-07 17:41:18,0,0.25,0.81
2023-01-07 17:41:17,0,0.26,0.81
2023-01-07 17:41:16,0,0.26,0.81
2023-01-07 17:41:15,0,0.27,0.82
2023-01-07 17:41:14,0,0.27,0.82
2023-01-07 17:41:13,0,0.28,0.83
2023-01-07 17:41:12,0,0.28,0.83
2023-01-07 17:41:11,0,0.28,0.83
2023-01-07 17:41:10,0,0.28,0.83
2023-01-07 17:41:09,0,0.3,0.84
2023-01-07 17:41:08,0,0.3,0.84
2023-01-07 17:41:07,0,0.31,0.84
2023-01-07 17:41:06,0,0.31,0.84
2023-01-07 17:41:05,0,0.32,0.85
2023-01-07 17:41:04,0,0.32,0.85
2023-01-07 17:41:03,0,0.33,0.85
2023-01-07 17:41:02,0,0.33,0.85
2023-01-07 17:41:01,0,0.34,0.86
2023-01-07 17:41:00,0,0.34,0.86
2023-01-07 17:40:59,0,0.35,0.87
2023-01-07 17:40:58,0,0.35,0.87
